section,sku_id,name,price_rub,image_path,image_url,source_url,appetite_score_data,image_quality_score,food_styling_score,expert_diagnosis,expert_shot_plan,expert_styling_plan,expert_post_plan,expert_full_comment
zakuski,zakuski-021,Заливное из говядины,210.0,artifacts/sku-audit/images/zakuski/zakuski-021.jpg,https://363363.ru/images/b3085f5b.jpg?crc=100548900,https://363363.ru/zakuski,5.39,5.61,5.12,"Текущий кадр в целом рабочий, но потенциал роста есть в подаче и съёмочном сценарии.","Для горячего мяса нужен боковой тёплый свет, чтобы показать корочку, сок и текстуру обжарки.","Подложка должна быть нейтральной и тёплой; добавьте минимальный гарнир, чтобы подчеркнуть порцию, а не отвлекать.","Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Сейчас карточка выглядит аккуратно, но не вызывает мгновенного «хочу съесть». Текущий кадр в целом рабочий, но потенциал роста есть в подаче и съёмочном сценарии. Как переснять: Для горячего мяса нужен боковой тёплый свет, чтобы показать корочку, сок и текстуру обжарки. Стилизация: Подложка должна быть нейтральной и тёплой; добавьте минимальный гарнир, чтобы подчеркнуть порцию, а не отвлекать. Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
zakuski,zakuski-022,Сет мясной,990.0,artifacts/sku-audit/images/zakuski/zakuski-022.jpg,https://363363.ru/images/setmyaso-crop-u49450.jpg?crc=85428856,https://363363.ru/zakuski,6.53,5.41,7.9,"Сейчас видно, что цвет перенасыщен, картинка кажется неестественной.",Для закусок соберите ритм из 5–7 элементов в кадре и оставьте один «геройский» элемент в резком фокусе.,"Выровняйте геометрию подачи: одинаковые интервалы, чистые края тарелки, один цветовой акцент.","Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Кадр читается, однако в текущем виде блюдо проигрывает конкурентам в выдаче. Сейчас видно, что цвет перенасыщен, картинка кажется неестественной. Как переснять: Для закусок соберите ритм из 5–7 элементов в кадре и оставьте один «геройский» элемент в резком фокусе. Стилизация: Выровняйте геометрию подачи: одинаковые интервалы, чистые края тарелки, один цветовой акцент. Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
zakuski,zakuski-023,Сет рыбный,1400.0,artifacts/sku-audit/images/zakuski/zakuski-023.jpg,https://363363.ru/images/setmore-crop-u49502.jpg?crc=43786724,https://363363.ru/zakuski,6.87,5.27,8.82,"Сейчас видно, что цвет перенасыщен, картинка кажется неестественной.",Для рыбы важно показать сочность среза: снимайте на уровне блюда и добавьте точку блеска на поверхности.,"Уберите лишний декор; оставьте 1–2 элемента (лимон/зелень), чтобы не спорить с цветом рыбы.","Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Сейчас карточка выглядит аккуратно, но не вызывает мгновенного «хочу съесть». Сейчас видно, что цвет перенасыщен, картинка кажется неестественной. Как переснять: Для рыбы важно показать сочность среза: снимайте на уровне блюда и добавьте точку блеска на поверхности. Стилизация: Уберите лишний декор; оставьте 1–2 элемента (лимон/зелень), чтобы не спорить с цветом рыбы. Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
zakuski,zakuski-024,Заливное из семги,210.0,artifacts/sku-audit/images/zakuski/zakuski-024.jpg,https://363363.ru/images/zalivnoe_iz_semgi-crop-u49077.jpg?crc=5424624,https://363363.ru/zakuski,5.81,4.74,7.11,"Сейчас видно, что цвет перенасыщен, картинка кажется неестественной.",Для рыбы важно показать сочность среза: снимайте на уровне блюда и добавьте точку блеска на поверхности.,"Уберите лишний декор; оставьте 1–2 элемента (лимон/зелень), чтобы не спорить с цветом рыбы.","Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Карточка рабочая, но ей не хватает фуд-акцента, который запускает добавление в корзину. Сейчас видно, что цвет перенасыщен, картинка кажется неестественной. Как переснять: Для рыбы важно показать сочность среза: снимайте на уровне блюда и добавьте точку блеска на поверхности. Стилизация: Уберите лишний декор; оставьте 1–2 элемента (лимон/зелень), чтобы не спорить с цветом рыбы. Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
zakuski,zakuski-025,Запеченная подушечка из брокколи и картофеля с семгой холодного копчения,250.0,artifacts/sku-audit/images/zakuski/zakuski-025.jpg,https://363363.ru/images/kurica_s_brokkoli_v_duhovke-128681-crop-u49986.jpg?crc=53049579,https://363363.ru/zakuski,5.68,5.47,5.93,"Текущий кадр в целом рабочий, но потенциал роста есть в подаче и съёмочном сценарии.",Для рыбы важно показать сочность среза: снимайте на уровне блюда и добавьте точку блеска на поверхности.,"Уберите лишний декор; оставьте 1–2 элемента (лимон/зелень), чтобы не спорить с цветом рыбы.","Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Фото информативное, но по аппетитности оно не дотягивает до продающего уровня. Текущий кадр в целом рабочий, но потенциал роста есть в подаче и съёмочном сценарии. Как переснять: Для рыбы важно показать сочность среза: снимайте на уровне блюда и добавьте точку блеска на поверхности. Стилизация: Уберите лишний декор; оставьте 1–2 элемента (лимон/зелень), чтобы не спорить с цветом рыбы. Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
zakuski,zakuski-026,Мини слоеная подушечка,120.0,artifacts/sku-audit/images/zakuski/zakuski-026.jpg,https://363363.ru/images/43184899_721717824876323_926069379979929864_n-crop-u50045.jpg?crc=316565728,https://363363.ru/zakuski,6.13,5.07,7.42,"Текущий кадр в целом рабочий, но потенциал роста есть в подаче и съёмочном сценарии.",Для закусок соберите ритм из 5–7 элементов в кадре и оставьте один «геройский» элемент в резком фокусе.,"Выровняйте геометрию подачи: одинаковые интервалы, чистые края тарелки, один цветовой акцент.","Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Визуал понятный, но эмоция вкуса сейчас передана слабо. Текущий кадр в целом рабочий, но потенциал роста есть в подаче и съёмочном сценарии. Как переснять: Для закусок соберите ритм из 5–7 элементов в кадре и оставьте один «геройский» элемент в резком фокусе. Стилизация: Выровняйте геометрию подачи: одинаковые интервалы, чистые края тарелки, один цветовой акцент. Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
zakuski,zakuski-027,Мини-круассан с угрем,230.0,artifacts/sku-audit/images/zakuski/zakuski-027.png,https://363363.ru/images/232223232322.png?crc=3844695786,https://363363.ru/zakuski,5.75,5.93,5.54,"Сейчас видно, что это фото дублируется в других SKU, уникальность карточки падает.",Для закусок соберите ритм из 5–7 элементов в кадре и оставьте один «геройский» элемент в резком фокусе.,"Выровняйте геометрию подачи: одинаковые интервалы, чистые края тарелки, один цветовой акцент.","Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Сейчас карточка выглядит аккуратно, но не вызывает мгновенного «хочу съесть». Сейчас видно, что это фото дублируется в других SKU, уникальность карточки падает. Как переснять: Для закусок соберите ритм из 5–7 элементов в кадре и оставьте один «геройский» элемент в резком фокусе. Стилизация: Выровняйте геометрию подачи: одинаковые интервалы, чистые края тарелки, один цветовой акцент. Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
zakuski,zakuski-028,Праздничный салат в фуршетной форме на выбор,210.0,artifacts/sku-audit/images/zakuski/zakuski-028.jpg,https://363363.ru/images/salat_iz_pecheni_treski_sloenii-210359.jpg?crc=4216082104,https://363363.ru/zakuski,5.38,4.89,5.97,"Текущий кадр в целом рабочий, но потенциал роста есть в подаче и съёмочном сценарии.","Снимайте салат с угла 35–45° и добавьте крупный передний план с фактурой (зелень, соус, зерно продукта).","Добавьте свежий акцент: 2–3 ярких ингредиента сверху (зелень, семечки, тонкий соус-штрих), без перегруза.","Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Сейчас карточка выглядит аккуратно, но не вызывает мгновенного «хочу съесть». Текущий кадр в целом рабочий, но потенциал роста есть в подаче и съёмочном сценарии. Как переснять: Снимайте салат с угла 35–45° и добавьте крупный передний план с фактурой (зелень, соус, зерно продукта). Стилизация: Добавьте свежий акцент: 2–3 ярких ингредиента сверху (зелень, семечки, тонкий соус-штрих), без перегруза. Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
zakuski,zakuski-029,Мини-круассан с лососем,270.0,artifacts/sku-audit/images/zakuski/zakuski-029.png,https://363363.ru/images/232223232322.png?crc=3844695786,https://363363.ru/zakuski,5.75,5.93,5.54,"Сейчас видно, что это фото дублируется в других SKU, уникальность карточки падает.",Для закусок соберите ритм из 5–7 элементов в кадре и оставьте один «геройский» элемент в резком фокусе.,"Выровняйте геометрию подачи: одинаковые интервалы, чистые края тарелки, один цветовой акцент.","Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Сейчас карточка выглядит аккуратно, но не вызывает мгновенного «хочу съесть». Сейчас видно, что это фото дублируется в других SKU, уникальность карточки падает. Как переснять: Для закусок соберите ритм из 5–7 элементов в кадре и оставьте один «геройский» элемент в резком фокусе. Стилизация: Выровняйте геометрию подачи: одинаковые интервалы, чистые края тарелки, один цветовой акцент. Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
zakuski,zakuski-030,Мини-круассан со свининой и овощами,230.0,artifacts/sku-audit/images/zakuski/zakuski-030.png,https://363363.ru/images/232223232322.png?crc=3844695786,https://363363.ru/zakuski,5.75,5.93,5.54,"Сейчас видно, что это фото дублируется в других SKU, уникальность карточки падает.",Для закусок соберите ритм из 5–7 элементов в кадре и оставьте один «геройский» элемент в резком фокусе.,"Выровняйте геометрию подачи: одинаковые интервалы, чистые края тарелки, один цветовой акцент.","Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Фото информативное, но по аппетитности оно не дотягивает до продающего уровня. Сейчас видно, что это фото дублируется в других SKU, уникальность карточки падает. Как переснять: Для закусок соберите ритм из 5–7 элементов в кадре и оставьте один «геройский» элемент в резком фокусе. Стилизация: Выровняйте геометрию подачи: одинаковые интервалы, чистые края тарелки, один цветовой акцент. Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
zakuski,zakuski-031,Мини слоенная подушечка с креветкой,170.0,artifacts/sku-audit/images/zakuski/zakuski-031.jpg,https://363363.ru/images/43184899_721717824876323_926069379979929864_n2-crop-u52930.jpg?crc=156077452,https://363363.ru/zakuski,6.12,5.22,7.23,"Текущий кадр в целом рабочий, но потенциал роста есть в подаче и съёмочном сценарии.",Для закусок соберите ритм из 5–7 элементов в кадре и оставьте один «геройский» элемент в резком фокусе.,"Выровняйте геометрию подачи: одинаковые интервалы, чистые края тарелки, один цветовой акцент.","Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Кадр читается, однако в текущем виде блюдо проигрывает конкурентам в выдаче. Текущий кадр в целом рабочий, но потенциал роста есть в подаче и съёмочном сценарии. Как переснять: Для закусок соберите ритм из 5–7 элементов в кадре и оставьте один «геройский» элемент в резком фокусе. Стилизация: Выровняйте геометрию подачи: одинаковые интервалы, чистые края тарелки, один цветовой акцент. Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
zakuski,zakuski-032,Мини-круассан с курицей,230.0,artifacts/sku-audit/images/zakuski/zakuski-032.png,https://363363.ru/images/232223232322.png?crc=3844695786,https://363363.ru/zakuski,5.75,5.93,5.54,"Сейчас видно, что это фото дублируется в других SKU, уникальность карточки падает.","Для горячего мяса нужен боковой тёплый свет, чтобы показать корочку, сок и текстуру обжарки.","Подложка должна быть нейтральной и тёплой; добавьте минимальный гарнир, чтобы подчеркнуть порцию, а не отвлекать.","Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Визуал понятный, но эмоция вкуса сейчас передана слабо. Сейчас видно, что это фото дублируется в других SKU, уникальность карточки падает. Как переснять: Для горячего мяса нужен боковой тёплый свет, чтобы показать корочку, сок и текстуру обжарки. Стилизация: Подложка должна быть нейтральной и тёплой; добавьте минимальный гарнир, чтобы подчеркнуть порцию, а не отвлекать. Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
zakuski,zakuski-033,Заливное из языка,210.0,artifacts/sku-audit/images/zakuski/zakuski-033.jpg,https://363363.ru/images/zalivnoeizyazika.jpg?crc=3965539848,https://363363.ru/zakuski,6.61,7.59,5.41,"Текущий кадр в целом рабочий, но потенциал роста есть в подаче и съёмочном сценарии.",Для закусок соберите ритм из 5–7 элементов в кадре и оставьте один «геройский» элемент в резком фокусе.,"Выровняйте геометрию подачи: одинаковые интервалы, чистые края тарелки, один цветовой акцент.","Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Фото информативное, но по аппетитности оно не дотягивает до продающего уровня. Текущий кадр в целом рабочий, но потенциал роста есть в подаче и съёмочном сценарии. Как переснять: Для закусок соберите ритм из 5–7 элементов в кадре и оставьте один «геройский» элемент в резком фокусе. Стилизация: Выровняйте геометрию подачи: одинаковые интервалы, чистые края тарелки, один цветовой акцент. Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
zakuski,zakuski-034,БУТЕРБРОД ГОРЯЧИЙ С СЕМГОЙ И СЫРОМ,290.0,artifacts/sku-audit/images/zakuski/zakuski-034.jpg,https://363363.ru/images/buterbrody-s-semgoj-recept-s-foto-2.jpg?crc=124935286,https://363363.ru/zakuski,5.68,5.11,6.38,"Текущий кадр в целом рабочий, но потенциал роста есть в подаче и съёмочном сценарии.",Для рыбы важно показать сочность среза: снимайте на уровне блюда и добавьте точку блеска на поверхности.,"Уберите лишний декор; оставьте 1–2 элемента (лимон/зелень), чтобы не спорить с цветом рыбы.","Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Сейчас карточка выглядит аккуратно, но не вызывает мгновенного «хочу съесть». Текущий кадр в целом рабочий, но потенциал роста есть в подаче и съёмочном сценарии. Как переснять: Для рыбы важно показать сочность среза: снимайте на уровне блюда и добавьте точку блеска на поверхности. Стилизация: Уберите лишний декор; оставьте 1–2 элемента (лимон/зелень), чтобы не спорить с цветом рыбы. Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
zakuski,zakuski-035,"КАНАПЕ С КУРОЧКОЙ, ПОМИДОРОМ ЧЕРРИ И СЫРОМ НА ШПАЖКЕ",180.0,artifacts/sku-audit/images/zakuski/zakuski-035.jpg,https://363363.ru/images/image%2074-crop-u55777.jpg?crc=4288374818,https://363363.ru/zakuski,5.78,5.53,6.08,"Текущий кадр в целом рабочий, но потенциал роста есть в подаче и съёмочном сценарии.",Для закусок соберите ритм из 5–7 элементов в кадре и оставьте один «геройский» элемент в резком фокусе.,"Выровняйте геометрию подачи: одинаковые интервалы, чистые края тарелки, один цветовой акцент.","Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Фото информативное, но по аппетитности оно не дотягивает до продающего уровня. Текущий кадр в целом рабочий, но потенциал роста есть в подаче и съёмочном сценарии. Как переснять: Для закусок соберите ритм из 5–7 элементов в кадре и оставьте один «геройский» элемент в резком фокусе. Стилизация: Выровняйте геометрию подачи: одинаковые интервалы, чистые края тарелки, один цветовой акцент. Постобработка: держите естественную цветокоррекцию без агрессивных фильтров. Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
desert,desert-001,Капкейки,150.0,artifacts/sku-audit/images/desert/desert-001.jpg,https://363363.ru/images/ss8.jpg?crc=3919582310,https://363363.ru/desert,6.52,7.96,4.76,"Текущий кадр в целом рабочий, но потенциал роста есть в подаче и съёмочном сценарии.","Для десертов используйте мягкий рассеянный свет и кадр с крошкой/срезом, чтобы передать текстуру крема и бисквита.","Фон спокойный, но не стерильный: дерево/текстиль в мягком боке усиливает ощущение «домашнего вкуса».","Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Фото информативное, но по аппетитности оно не дотягивает до продающего уровня. Текущий кадр в целом рабочий, но потенциал роста есть в подаче и съёмочном сценарии. Как переснять: Для десертов используйте мягкий рассеянный свет и кадр с крошкой/срезом, чтобы передать текстуру крема и бисквита. Стилизация: Фон спокойный, но не стерильный: дерево/текстиль в мягком боке усиливает ощущение «домашнего вкуса». Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
desert,desert-002,Тарталетки лесная ягода,150.0,artifacts/sku-audit/images/desert/desert-002.jpg,https://363363.ru/images/ss3.jpg?crc=517277505,https://363363.ru/desert,6.72,8.84,4.14,"Сейчас видно, что белый/пустой фон забирает слишком много внимания; цвет блюда выглядит блекло и «плоско».","Для десертов используйте мягкий рассеянный свет и кадр с крошкой/срезом, чтобы передать текстуру крема и бисквита.","Фон спокойный, но не стерильный: дерево/текстиль в мягком боке усиливает ощущение «домашнего вкуса».","Постобработка: аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Фото информативное, но по аппетитности оно не дотягивает до продающего уровня. Сейчас видно, что белый/пустой фон забирает слишком много внимания; цвет блюда выглядит блекло и «плоско». Как переснять: Для десертов используйте мягкий рассеянный свет и кадр с крошкой/срезом, чтобы передать текстуру крема и бисквита. Стилизация: Фон спокойный, но не стерильный: дерево/текстиль в мягком боке усиливает ощущение «домашнего вкуса». Постобработка: аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
desert,desert-003,Тирамсу,150.0,artifacts/sku-audit/images/desert/desert-003.jpg,https://363363.ru/images/ss13.jpg?crc=294705322,https://363363.ru/desert,6.72,8.34,4.75,"Сейчас видно, что белый/пустой фон забирает слишком много внимания.","Для десертов используйте мягкий рассеянный свет и кадр с крошкой/срезом, чтобы передать текстуру крема и бисквита.","Фон спокойный, но не стерильный: дерево/текстиль в мягком боке усиливает ощущение «домашнего вкуса».","Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Кадр читается, однако в текущем виде блюдо проигрывает конкурентам в выдаче. Сейчас видно, что белый/пустой фон забирает слишком много внимания. Как переснять: Для десертов используйте мягкий рассеянный свет и кадр с крошкой/срезом, чтобы передать текстуру крема и бисквита. Стилизация: Фон спокойный, но не стерильный: дерево/текстиль в мягком боке усиливает ощущение «домашнего вкуса». Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
desert,desert-004,Пирожные Вупи,150.0,artifacts/sku-audit/images/desert/desert-004.jpg,https://363363.ru/images/ss5.jpg?crc=3920044723,https://363363.ru/desert,6.24,8.02,4.07,"Сейчас видно, что цвет блюда выглядит блекло и «плоско».","Для десертов используйте мягкий рассеянный свет и кадр с крошкой/срезом, чтобы передать текстуру крема и бисквита.","Фон спокойный, но не стерильный: дерево/текстиль в мягком боке усиливает ощущение «домашнего вкуса».","Постобработка: аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Визуал понятный, но эмоция вкуса сейчас передана слабо. Сейчас видно, что цвет блюда выглядит блекло и «плоско». Как переснять: Для десертов используйте мягкий рассеянный свет и кадр с крошкой/срезом, чтобы передать текстуру крема и бисквита. Стилизация: Фон спокойный, но не стерильный: дерево/текстиль в мягком боке усиливает ощущение «домашнего вкуса». Постобработка: аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
desert,desert-005,Фруктовое канапе,150.0,artifacts/sku-audit/images/desert/desert-005.jpg,https://363363.ru/images/ss1.jpg?crc=199296026,https://363363.ru/desert,6.67,7.92,5.14,"Текущий кадр в целом рабочий, но потенциал роста есть в подаче и съёмочном сценарии.","Для десертов используйте мягкий рассеянный свет и кадр с крошкой/срезом, чтобы передать текстуру крема и бисквита.","Фон спокойный, но не стерильный: дерево/текстиль в мягком боке усиливает ощущение «домашнего вкуса».","Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Визуал понятный, но эмоция вкуса сейчас передана слабо. Текущий кадр в целом рабочий, но потенциал роста есть в подаче и съёмочном сценарии. Как переснять: Для десертов используйте мягкий рассеянный свет и кадр с крошкой/срезом, чтобы передать текстуру крема и бисквита. Стилизация: Фон спокойный, но не стерильный: дерево/текстиль в мягком боке усиливает ощущение «домашнего вкуса». Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
desert,desert-006,Буше,150.0,artifacts/sku-audit/images/desert/desert-006.jpg,https://363363.ru/images/ss14.jpg?crc=3771460627,https://363363.ru/desert,4.9,4.99,4.79,"Текущий кадр в целом рабочий, но потенциал роста есть в подаче и съёмочном сценарии.","Для десертов используйте мягкий рассеянный свет и кадр с крошкой/срезом, чтобы передать текстуру крема и бисквита.","Фон спокойный, но не стерильный: дерево/текстиль в мягком боке усиливает ощущение «домашнего вкуса».","Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV), аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Визуал понятный, но эмоция вкуса сейчас передана слабо. Текущий кадр в целом рабочий, но потенциал роста есть в подаче и съёмочном сценарии. Как переснять: Для десертов используйте мягкий рассеянный свет и кадр с крошкой/срезом, чтобы передать текстуру крема и бисквита. Стилизация: Фон спокойный, но не стерильный: дерево/текстиль в мягком боке усиливает ощущение «домашнего вкуса». Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV), аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
desert,desert-007,Волованы,150.0,artifacts/sku-audit/images/desert/desert-007.jpg,https://363363.ru/images/ss4.jpg?crc=504354124,https://363363.ru/desert,5.36,5.73,4.9,"Текущий кадр в целом рабочий, но потенциал роста есть в подаче и съёмочном сценарии.","Для десертов используйте мягкий рассеянный свет и кадр с крошкой/срезом, чтобы передать текстуру крема и бисквита.","Фон спокойный, но не стерильный: дерево/текстиль в мягком боке усиливает ощущение «домашнего вкуса».","Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV), аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Кадр читается, однако в текущем виде блюдо проигрывает конкурентам в выдаче. Текущий кадр в целом рабочий, но потенциал роста есть в подаче и съёмочном сценарии. Как переснять: Для десертов используйте мягкий рассеянный свет и кадр с крошкой/срезом, чтобы передать текстуру крема и бисквита. Стилизация: Фон спокойный, но не стерильный: дерево/текстиль в мягком боке усиливает ощущение «домашнего вкуса». Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV), аккуратно усилите насыщенность тёплых оттенков (+6..+12). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
desert,desert-008,Пирожное Медовик,150.0,artifacts/sku-audit/images/desert/desert-008.jpg,https://363363.ru/images/ss6.jpg?crc=140937962,https://363363.ru/desert,6.49,7.18,5.64,"Текущий кадр в целом рабочий, но потенциал роста есть в подаче и съёмочном сценарии.","Для десертов используйте мягкий рассеянный свет и кадр с крошкой/срезом, чтобы передать текстуру крема и бисквита.","Фон спокойный, но не стерильный: дерево/текстиль в мягком боке усиливает ощущение «домашнего вкуса».","Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Кадр читается, однако в текущем виде блюдо проигрывает конкурентам в выдаче. Текущий кадр в целом рабочий, но потенциал роста есть в подаче и съёмочном сценарии. Как переснять: Для десертов используйте мягкий рассеянный свет и кадр с крошкой/срезом, чтобы передать текстуру крема и бисквита. Стилизация: Фон спокойный, но не стерильный: дерево/текстиль в мягком боке усиливает ощущение «домашнего вкуса». Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
desert,desert-009,Бисквитное ассорти,150.0,artifacts/sku-audit/images/desert/desert-009.jpg,https://363363.ru/images/ss7.jpg?crc=446737775,https://363363.ru/desert,6.01,6.92,4.89,"Текущий кадр в целом рабочий, но потенциал роста есть в подаче и съёмочном сценарии.","Для десертов используйте мягкий рассеянный свет и кадр с крошкой/срезом, чтобы передать текстуру крема и бисквита.","Фон спокойный, но не стерильный: дерево/текстиль в мягком боке усиливает ощущение «домашнего вкуса».","Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью.","Фото информативное, но по аппетитности оно не дотягивает до продающего уровня. Текущий кадр в целом рабочий, но потенциал роста есть в подаче и съёмочном сценарии. Как переснять: Для десертов используйте мягкий рассеянный свет и кадр с крошкой/срезом, чтобы передать текстуру крема и бисквита. Стилизация: Фон спокойный, но не стерильный: дерево/текстиль в мягком боке усиливает ощущение «домашнего вкуса». Постобработка: слегка опустите экспозицию (-0.2..-0.4 EV). Кадрируйте так, чтобы блюдо занимало 70–80% площади превью."
